id,CITY,COUNT,SUBJ,SEX,AGE,RELI,PRAC,FOCC,MOCC,FIEL,EMOT,WHEN,LONG,INTS,ERGO,TROPHO,TEMPER,EXPRES,MOVE,EXP1,EXP2,EXP10,PARAL,CON,EXPC,PLEA,PLAN,FAIR,CAUSE,COPING,MORL,SELF,RELA,VERBAL,NEUTRO,FIELD1,FIELD3,FIELD2,MYKEY,SIT,STATE
11072,1,1,72,1,27,1,2,4,4,2,7,2,3,3,0,1,2,1,-1,0,1,0,0,2,3,3,1,2,1,4,1,2,2,0,2,guilt,3,3,110727,The time that I had to put my dog to sleep.,1
11073,1,1,73,1,25,0,2,0,6,2,4,3,4,3,0,0,0,0,0,0,0,0,0,2,2,3,2,2,2,2,2,3,1,3,0,sadness,4,3,110734,Long illness.,1
11024,1,1,24,2,26,1,2,7,6,2,1,3,1,3,0,1,0,2,0,1,1,0,0,1,1,1,1,0,0,1,1,2,2,2,2,joy,1,3,110241,When I passed an exam.,1
11024,1,1,24,2,26,1,2,7,6,2,2,1,1,3,1,0,-1,0,0,0,0,0,0,2,1,3,2,0,4,4,0,0,0,0,0,fear,1,3,110242,"When I was travelling by tram, I tripped and fell against the à door.  I thought that I was going to fall out.",1
11024,1,1,24,2,26,1,2,7,6,2,4,1,3,3,0,0,0,1,0,0,1,0,0,2,1,2,3,0,3,5,1,1,1,0,1,sadness,3,3,110244,The inability to read a book at college.,1
11025,1,1,25,2,21,1,2,7,6,2,1,2,2,3,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,4,1,3,3,3,0,joy,2,3,110251,I worked at a lawyer's office during Summer and I got a very à good reference from him.,1
11026,1,1,26,1,35,1,2,4,6,1,5,4,3,3,0,0,-1,0,0,0,0,0,0,2,1,3,2,1,3,4,1,2,2,0,0,disgust,3,3,110265,When I saw a dog which had been knocked down by a car.,1
11026,1,1,26,1,35,1,2,4,6,1,6,4,3,3,0,0,2,1,0,0,0,0,0,0,2,3,3,3,1,1,3,1,1,3,0,shame,3,3,110266,When I boxed my child's ears.,1
11027,1,1,27,1,21,1,2,6,6,1,1,3,1,3,2,1,0,1,1,0,0,0,1,0,2,1,1,1,1,5,0,3,0,1,1,joy,1,3,110271,I stopped working (had a boring job).,1
11027,1,1,27,1,21,1,2,6,6,1,2,1,1,3,3,0,-1,0,0,0,0,0,0,2,2,3,2,1,0,3,2,2,2,1,0,fear,1,3,110272,"I was going home by car late one night when it was cold, dark and à windy.  I became rather panicky on the way to my house.",1
11027,1,1,27,1,21,1,2,6,6,1,3,3,2,3,2,1,0,2,0,0,0,1,3,2,2,3,2,2,0,5,2,2,1,3,1,anger,2,3,110273,Quarrel in the family.,1
11028,1,1,28,1,34,8,2,4,1,1,1,1,3,3,0,0,1,1,0,1,0,0,0,1,2,1,1,1,4,4,1,3,3,2,0,joy,3,3,110281,When I get a hug from someone I love.,1
11028,1,1,28,1,34,8,2,4,1,1,2,2,3,3,4,0,-1,3,1,0,0,0,1,1,2,3,0,0,3,2,3,3,1,3,0,fear,3,3,110282,I was driving very fast on a small road and I met an oncoming car à in a right handed bend.  The other driver was on his own side of à the road and I had to skid out of it to avoid a collision.  It à was dark.,1
11028,1,1,28,1,34,8,2,4,1,1,4,4,4,3,0,2,0,0,0,0,0,0,0,1,2,3,3,0,0,5,1,2,2,0,2,sadness,4,3,110284,After an operation I had to stay in bed for a long time.,1
11028,1,1,28,1,34,8,2,4,1,1,7,1,1,3,2,1,0,1,0,0,0,0,1,1,1,3,0,1,1,5,2,2,2,2,1,guilt,1,3,110287,By mistake I took a book from the library which was not supposed à to be loaned out.,1
11029,1,1,29,2,32,1,2,4,4,1,3,3,1,3,3,0,2,0,0,0,0,0,0,3,2,3,2,3,2,3,1,1,1,0,0,anger,1,3,110293,A colleague asked me for some advice and as he did not have à enough confidence in me he asked a third person.,1
11031,1,1,31,2,20,1,1,8,8,1,3,3,4,3,1,1,-1,1,0,0,0,0,1,2,1,3,2,1,3,5,0,3,3,1,1,anger,4,3,110313,My employer took too many aspirins for a bad back and also drank à an enormous amount of spirit.  This was dangerous  and he did à not understand that he had done anything wrong.,1
11031,1,1,31,2,20,1,1,8,8,1,5,4,4,3,0,2,0,1,-1,0,1,0,0,3,1,3,0,1,2,3,2,1,1,0,3,disgust,4,3,110315,When I slept with a guy because my best friend wanted me to.  à He had never had intercourse with anyone and had a terrible à complex about it.,1
11031,1,1,31,2,20,1,1,8,8,1,6,3,4,3,2,2,2,3,-1,0,1,0,0,1,2,3,2,1,2,5,3,1,1,0,3,shame,4,3,110316,When I dated a close girlfriend's boyfriend a few times. He told à me that it was over between them and I accepted it.  When she à found out she finished our friendship.,1
11032,1,1,32,2,25,1,1,6,1,1,7,3,4,3,0,0,-1,0,0,0,0,0,0,2,0,2,2,2,1,5,1,2,2,1,0,guilt,4,3,110327,I have chosen to put my son in a private school were the à examination marks are low.  Every time that he gives me his term à results I am left with a sense of guilt.,1
11033,1,1,33,2,27,1,2,5,6,1,2,4,4,3,4,2,2,2,1,0,0,0,0,2,1,3,0,1,4,1,1,0,0,1,2,fear,4,3,110332,When I was in a little fishing boat and we ran into hard weather à in the open sea.,1
11033,1,1,33,2,27,1,2,5,6,1,5,4,2,3,0,1,-1,3,1,0,0,0,1,2,1,3,2,1,3,3,3,2,1,2,1,disgust,2,3,110335,"When I was working as a nurse in a mental hospital, a patient ate à up the contents of another patient's spitoon.",1
11033,1,1,33,2,27,1,2,5,6,1,6,4,4,3,4,2,-1,2,-1,0,1,0,0,1,1,3,0,1,1,1,1,1,1,1,3,shame,4,3,110336,"At primary school, when I vomited in front of others in the middle  à of a lesson.",1
11034,1,1,34,2,31,1,1,7,6,1,1,3,4,3,0,0,1,1,0,1,0,0,0,2,1,1,1,0,0,0,3,3,3,1,0,joy,4,3,110341,When I was acceptted as a student of psychology.,1
11035,1,1,35,1,32,1,2,8,6,1,1,4,4,3,0,0,1,1,0,1,0,0,0,2,3,1,2,1,1,4,1,3,3,0,0,joy,4,3,110351,When my son was born.,1
11035,1,1,35,1,32,1,2,8,6,1,2,4,1,3,1,0,0,1,0,0,0,0,0,2,1,3,2,1,1,1,1,2,0,0,0,fear,1,3,110352,When I nearly drowned in icy water wearing ice skates.  It was à difficult to get out.,1
11035,1,1,35,1,32,1,2,8,6,1,3,4,4,3,0,0,0,0,0,0,0,0,0,3,2,3,3,2,2,2,2,1,1,0,0,anger,4,3,110353,When I was pointed out as a problem child in primary school and à my mother took the teacher's point of view.,1
11035,1,1,35,1,32,1,2,8,6,1,4,4,4,3,0,1,0,0,-1,0,0,0,0,3,1,3,2,3,2,4,2,2,1,1,1,sadness,4,3,110354,When I was accused of neglecting work for the wrong reasons.,1
11036,1,1,36,1,21,1,1,4,4,1,3,2,2,3,3,1,0,3,1,0,0,0,1,1,2,3,1,0,2,5,1,1,1,3,1,anger,2,3,110363,When my parents drove me to a nearby place and went home à immediately instead of waiting a few hours.  They could have à easily waited.,1
11036,1,1,36,1,21,1,1,4,4,1,5,2,1,3,3,1,1,2,1,0,0,0,0,1,1,3,0,0,2,5,3,0,3,0,1,disgust,1,3,110365,When I was about to clean the draining board and saw it looked à underneath the sink (I live in a students hostel).,1
11036,1,1,36,1,21,1,1,4,4,1,6,4,2,3,2,0,2,3,-1,0,0,0,0,3,2,3,3,0,1,4,1,1,1,0,0,shame,2,3,110366,When my mother caught me masturbating.,1
11037,1,1,37,2,21,1,1,7,6,1,2,3,2,3,2,0,-1,0,0,0,0,0,0,0,1,3,0,0,3,1,2,1,0,0,0,fear,2,3,110372,Slept in a chapel and in the middle of the night I realized that à there was someeone else in the chapel.  I never discovered who à it was and why he was there.,1
11037,1,1,37,2,21,1,1,7,6,1,6,4,4,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,4,3,1,0,0,0,shame,4,3,110376,"When I complained to my mother about how untidy the kitchen à loooked, she boxed my ears ( this had never happened before).",1
11038,1,1,38,2,21,8,0,7,7,1,3,3,3,3,3,1,0,0,0,0,0,0,2,1,3,2,0,2,2,5,2,0,1,0,1,anger,3,3,110383,When my boyfriend sat up half the night playing computer games à with a friend.,1
11038,1,1,38,2,21,8,0,7,7,1,6,2,3,3,0,1,0,0,0,0,0,0,1,3,0,3,0,0,1,5,2,1,3,0,1,shame,3,3,110386,When I asked a friend to return the money that I had loaned her à and then remembered that she had repayed me in several ways.,1
11038,1,1,38,2,21,8,0,7,7,1,7,1,2,3,3,0,0,1,0,0,0,0,2,3,2,3,0,3,2,2,3,1,2,3,0,guilt,2,3,110387,When one of my parents insinuates something about the other à (they are divorced).,1
11039,1,1,39,2,35,0,0,8,4,1,3,3,2,3,3,2,0,2,0,0,1,0,2,1,3,3,3,1,2,2,2,1,1,3,3,anger,2,3,110393,When my mother interfered in my life.,1
11040,1,1,40,2,32,8,2,7,6,1,7,2,3,3,1,1,0,2,-1,0,1,0,0,2,2,3,1,2,0,5,2,1,0,0,2,guilt,3,3,110407,When my husband talked about the restrictions he will have to à accept in his life to make our marriage work.  I felt that it was à directed at me as it was me who had demanded the changes.  We à were with a marriage counsellor then.,1
11041,1,1,41,2,29,1,2,4,1,1,3,1,2,3,4,1,-1,1,0,0,0,0,2,2,2,3,2,1,0,5,0,3,1,2,1,anger,2,3,110413,When my boss enrolled in a course to satisfy his own ends - to à trample on his associates.  I have the misfortune to have one of à my superiors in my course.,1
11041,1,1,41,2,29,1,2,4,1,1,4,3,3,3,1,0,2,1,0,0,1,0,0,1,0,3,3,1,0,5,2,2,2,0,1,sadness,3,3,110414,When I argue with my mother about the way she treats her two à children differently.,1
11042,1,1,42,1,29,1,1,1,2,0,4,2,4,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,4,5,0,2,2,0,0,sadness,4,3,110424,"The elections of 1982 and 1985.  The thought of what a social à democrat and communist majority could achieve, especially ""worker à share"" funds and its extension.",1
11042,1,1,42,1,29,1,1,1,2,0,5,4,2,3,0,1,-1,0,0,0,0,0,0,3,2,3,0,3,0,3,0,0,0,0,1,disgust,2,3,110425,"A study visit to a chicken factory : the butchery, the smell, à the environment and the noise.",1
11043,1,1,43,2,33,1,2,5,1,1,2,3,2,3,2,0,-1,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,0,0,0,fear,2,3,110432,I was alone in a cottage I often stay in.  I was woken up by a à rustling sound in the middle of the night.,1
11043,1,1,43,2,33,1,2,5,1,1,4,1,4,3,0,0,0,1,0,0,0,0,0,2,1,3,3,1,1,1,0,1,1,2,0,sadness,4,3,110434,When the result of a project work was treated nonchalantly à intead of being criticized by the teacher.,1
11043,1,1,43,2,33,1,2,5,1,1,5,4,3,3,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,4,0,2,0,3,0,disgust,3,3,110435,When programmes on violence or pornography are shown on T.V.,1
11044,1,1,44,1,24,0,2,5,6,2,7,2,4,3,0,0,1,1,0,0,1,0,0,1,2,3,0,1,1,5,2,1,2,1,1,guilt,4,3,110447,I had promised to visit my girlfriend but for different reasons à could not make it.  I rang up later to tell her that I could not à come.,1
11045,1,1,45,2,26,0,2,8,4,1,1,3,3,3,1,0,1,2,1,1,0,0,2,1,1,3,1,0,3,3,0,3,3,0,0,joy,3,3,110451,"When I was offered a high position of trust, which I later à accepted.",1
11045,1,1,45,2,26,0,2,8,4,1,4,1,4,3,1,0,0,1,-1,0,1,0,1,2,2,2,3,2,1,1,0,1,2,1,1,sadness,4,3,110454,When I was told that I had not been successful in getting the job I à had been expecting.  I was sure that I was sufficiently à qualified.,1
11045,1,1,45,2,26,0,2,8,4,1,6,4,4,3,0,0,0,1,0,0,1,0,0,3,2,1,0,3,2,2,2,1,1,0,1,shame,4,3,110456,When I was a child it was found out that I had taken off my à clothes outdoors.  It was summer and my friend and I were out à in the woods.  It had felt exciting at that time.  My parents à discovered that my trousers were back to front and I felt à ashamed.,1
11046,1,1,46,2,24,1,2,7,7,2,4,3,3,3,0,0,0,1,0,0,0,0,0,1,1,3,0,1,0,1,1,0,2,0,0,sadness,3,3,110464,"When I watched the T.V programme called ""The living planet"" and à saw the far reaching environmental destruction caused by man.",1
11046,1,1,46,2,24,1,2,7,7,2,7,2,2,3,0,0,2,0,0,0,0,1,0,1,1,3,0,1,1,5,1,2,3,0,0,guilt,2,3,110467,"When ,due to hunger and tiredness, I became generally irritated à with my fiancee and made cutting remarks which really hurt him.  à Later I realized that my unfounded irritation had hurt the person à I love most on earth.",1
11048,1,1,48,2,32,1,2,5,1,1,3,1,3,3,3,2,-1,3,0,0,1,1,2,2,1,3,3,3,0,0,2,1,1,3,3,anger,3,3,110483,In a course I thought that I deserved good marks but I only got à ordinary marks with no justification as to why I was given these à marks.,1
11048,1,1,48,2,32,1,2,5,1,1,4,3,4,3,2,0,-1,4,-1,0,1,0,2,2,1,3,3,3,0,1,3,1,0,2,1,sadness,4,3,110484,When I crashed my car and it had to be scrapped then.  It was my à fault and I feel depressed as I miss the car.,1
11049,1,1,49,2,25,8,2,6,1,0,1,2,4,3,2,0,1,2,0,1,0,0,0,1,2,1,1,1,1,5,2,3,0,3,0,joy,4,3,110491,When I felt that my love was returned.,1
11049,1,1,49,2,25,8,2,6,1,0,3,3,4,3,4,1,2,2,1,0,0,0,0,3,2,3,1,1,0,0,3,3,0,3,1,anger,4,3,110493,"When it became clear that a man had used many people sexually à and psychologically, despite the fact that many people looked up à to him.  I understood that one could not trust him and I was à forced to hide this for a while.",1
11049,1,1,49,2,25,8,2,6,1,0,4,2,4,3,0,0,0,1,0,0,0,0,0,1,2,3,3,1,0,5,0,1,3,0,0,sadness,4,3,110494,When I feel helpless after having tried to help someone without à any result.,1
11049,1,1,49,2,25,8,2,6,1,0,5,2,3,3,4,0,-1,1,0,0,0,0,1,2,1,3,1,1,0,5,0,3,3,3,0,disgust,3,3,110495,When I think now about the way my father behaved when filing a à divorce.,1
11049,1,1,49,2,25,8,2,6,1,0,6,4,4,3,0,0,0,1,0,0,1,0,0,2,1,3,0,0,0,4,0,1,2,0,1,shame,4,3,110496,"When as an 8 year old, I wet myself in school.",1
11050,1,1,50,1,30,1,2,4,1,1,2,4,2,3,1,2,0,1,0,0,0,0,0,2,3,3,3,2,0,2,1,2,2,1,2,fear,2,3,110502,Every time I meet a certain dog that has once bitten me.,1
11050,1,1,50,1,30,1,2,4,1,1,3,2,1,3,1,0,0,3,1,0,0,0,0,1,2,3,2,2,0,5,2,2,2,3,0,anger,1,3,110503,When after a lot of provocation my child threw a plate on the à floor.,1
11050,1,1,50,1,30,1,2,4,1,1,4,1,3,3,1,2,0,3,-1,0,0,0,0,2,2,3,0,2,0,5,2,1,1,1,2,sadness,3,3,110504,When I realized that I could not communicate properly with my à closest friend.,1
11050,1,1,50,1,30,1,2,4,1,1,6,4,4,3,1,1,0,0,0,0,0,0,0,2,2,0,1,1,1,5,2,1,3,2,1,shame,4,3,110506,When I stole a packet of cigarettes from a neighbour  and the à next day I owned up and returned it.,1
11051,1,1,51,2,22,1,2,8,8,1,1,4,3,3,2,0,2,1,1,0,0,0,2,3,1,1,1,1,3,4,1,3,3,0,0,joy,3,3,110511,"When I began dansing, the teacher came and told me that I was à very good and would soon get into the ballet academy. ",1
11051,1,1,51,2,22,1,2,8,8,1,4,1,2,3,0,1,0,0,-1,0,0,0,0,1,3,3,3,1,3,1,1,2,1,0,1,sadness,2,3,110514,Whenever I read or think about the way people treat animals and à nature.,1
11052,1,1,52,1,35,1,2,4,4,1,6,2,2,3,1,0,0,0,0,0,0,0,0,1,3,3,2,3,0,5,3,2,1,3,0,shame,2,3,110526,About Sweden's arms exports.,1
11052,1,1,52,1,35,1,2,4,4,1,7,3,3,3,2,0,0,2,0,0,0,0,1,1,1,3,3,3,1,2,1,1,1,0,0,guilt,3,3,110527,Not doing something I had promised.,1
11053,1,1,53,2,33,0,0,4,4,1,2,4,2,3,1,0,0,0,1,0,0,0,0,1,2,3,0,1,4,1,0,0,2,2,0,fear,2,3,110532,When my husband and I spent a night by ourselves in a house which à was in an area on the outskirts of a large town with which we were  à not familiar.  We  heard strange noises outside the house and the  à house had glass walls so the whole thing was even more à frightening.,1
11053,1,1,53,2,33,0,0,4,4,1,4,4,4,3,0,1,0,1,0,0,0,0,0,2,2,3,3,0,0,5,0,2,1,0,1,sadness,4,3,110534,When my daughter had problems with her friends and I could see à her predicament from the window.  She was given a the cold à shoulder.,1
11053,1,1,53,2,33,0,0,4,4,1,5,4,1,3,0,1,0,1,0,0,0,0,0,3,2,3,1,0,0,3,0,2,1,1,1,disgust,1,3,110535,"When I was an auxiliary nurse at the hospital and I had to change à the nappies, for the first time, of a very old and sick woman.",1
11053,1,1,53,2,33,0,0,4,4,1,6,4,4,3,1,0,2,0,0,0,0,0,0,3,1,3,3,1,1,3,3,1,1,3,0,shame,4,3,110536,When friends found out that I had been lying about where I had à been on a particular occasion.,1
11055,1,1,55,2,32,1,2,7,1,1,5,2,1,3,1,0,0,1,1,0,1,0,0,1,2,3,3,3,3,2,3,2,2,0,1,disgust,1,3,110555,The lift of Stockholm central station stank of vomit and urine.,1
11055,1,1,55,2,32,1,2,7,1,1,6,2,2,3,2,0,2,0,0,0,0,0,0,2,2,3,3,3,1,4,2,1,2,3,0,shame,2,3,110556,On the train a drunk person touched my baby and I reacted very à disapprovingly.  I felt ashamed later as the person had not been à aggressive though he could have been.,1
11056,1,1,56,1,23,8,0,5,6,1,3,2,1,3,2,0,0,3,0,0,0,0,1,2,2,3,3,3,0,5,3,0,1,1,0,anger,1,3,110563,An unjust refree decision at a sports event when I was the team à leader.,1
11056,1,1,56,1,23,8,0,5,6,1,5,1,3,3,0,1,0,0,-1,0,0,0,0,3,2,3,3,3,0,5,3,1,1,0,1,disgust,3,3,110565,I was dominated by a certain person and even though I knew it I à could not change my own reactions.,1
11056,1,1,56,1,23,8,0,5,6,1,6,4,4,3,0,0,0,0,0,0,0,0,0,2,1,3,0,2,0,2,3,1,0,0,0,shame,4,3,110566,When I was given detention at secondary school.,1
11056,1,1,56,1,23,8,0,5,6,1,7,3,1,3,0,0,0,0,0,0,0,0,0,2,1,3,0,3,1,3,3,1,0,0,0,guilt,1,3,110567,When I splashed a child by not slowing down while driving à through a puddle of water.,1
11057,1,1,57,1,26,7,2,5,6,1,1,1,4,3,0,0,1,2,1,1,0,0,1,1,3,1,0,1,2,5,1,3,2,3,0,joy,4,3,110571,"Yesterday, when the final whistle blew at the final match between à OIS and IFK and it was certain that OIS had won the Swedish à title.",1
11057,1,1,57,1,26,7,2,5,6,1,4,1,1,3,0,1,0,0,-1,0,0,0,0,2,3,3,3,0,2,1,2,1,1,0,1,sadness,1,3,110574,When my dad gives priority to my kid brother's band and his à other activities.  We both play in different bands and rehearse à in my parents garage.,1
11057,1,1,57,1,26,7,2,5,6,1,7,2,4,3,0,1,-1,0,1,0,0,0,0,1,2,2,1,3,1,5,2,0,1,0,1,guilt,4,3,110577,When I was face to face with my deceived friend after sleeping à with his wife.,1
11059,1,1,59,1,24,0,2,6,6,1,1,3,3,3,2,0,0,2,0,1,0,0,2,1,2,1,1,1,0,4,1,3,3,3,0,joy,3,3,110591,"When I dived among sharks and the brightly coloured fish on the à outer reef of Tvavni, Fidgi.",1
11059,1,1,59,1,24,0,2,6,6,1,3,4,1,3,1,0,0,3,0,0,0,0,2,1,1,3,1,3,3,5,3,2,1,3,0,anger,1,3,110593,When I told off a computer teacher who did not want to teach me à beacause of prejudice.,1
11059,1,1,59,1,24,0,2,6,6,1,5,3,2,3,2,0,-1,2,0,0,0,1,2,1,2,3,2,0,4,5,0,2,0,0,0,disgust,2,3,110595,When I discovered that the house we had hired in Tonga was full à of cockroaches.,1
11060,1,1,60,2,22,1,2,8,5,2,2,4,3,3,2,1,2,1,0,0,1,0,0,2,2,3,2,0,2,1,2,0,2,0,2,fear,3,3,110602,When the car I was driving skidded on an icy road and landed in   à a ditch with one side against a rock.,1
11062,1,1,62,1,30,1,2,0,0,2,3,3,1,3,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,4,0,0,0,0,0,anger,1,3,110623,When the morning newspaper has not arrived.,1
11074,1,1,74,2,23,1,2,7,6,2,3,1,3,3,3,1,0,2,-1,0,1,0,1,1,1,3,3,2,2,1,2,1,2,0,2,anger,3,3,110743,"When I argue with my boyfriend, I feel as though he feels à superior to me.",1
11074,1,1,74,2,23,1,2,7,6,2,4,3,4,3,2,1,0,1,-1,0,1,0,0,2,1,3,3,2,4,1,0,1,0,0,2,sadness,4,3,110744,When I failed an exam last Summer.  I had worked very hard for it à and I was very disappointed thinking that it was hopeless to à continue at college.  I did overreact.,1
41078,1,4,78,2,29,1,2,5,4,9,3,1,4,3,1,0,0,2,0,0,1,0,1,2,1,3,3,3,4,1,1,0,0,3,1,anger,4,3,410783,When during Winter the water pipes froze and we did not have any à water for two days.,1
41078,1,4,78,2,29,1,2,5,4,9,5,1,1,3,1,0,-1,2,-1,0,0,0,0,2,2,3,0,2,4,3,1,2,2,1,0,disgust,1,3,410785, The smell of garlic in rush-hour bus.,1
41078,1,4,78,2,29,1,2,5,4,9,6,1,1,3,3,0,0,2,0,0,0,0,0,3,1,3,2,2,4,4,1,1,2,1,0,shame,1,3,410786,"I fell on the ground while crossing the street.  My cap covered à my eyes and I felt quite ""difficult"".",1
41078,1,4,78,2,29,1,2,5,4,9,7,3,2,3,0,0,-1,2,-1,0,0,0,0,1,2,3,0,3,1,5,1,2,3,3,0,guilt,2,3,410787,"I have a two-month old baby.  When I came here, to the à university, to attend lectures, I had to leave the baby with his à father.  I felt guilty.",1
41079,1,4,79,1,20,1,2,7,6,2,1,2,4,3,0,0,1,2,1,1,0,0,2,1,3,1,3,1,2,4,0,3,3,3,0,joy,4,3,410791,"During the Christmas holidays, I met some of my old friends, à after not having seen them for six months.",1
41079,1,4,79,1,20,1,2,7,6,2,2,2,2,3,2,0,-1,2,1,1,0,0,2,1,1,3,0,1,0,1,0,0,2,3,0,fear,2,3,410792,"We were driving a car of a friend of mine when we turned in the à wrong direction towards an unknown district, and nearly drove à down a precipice.",1
41079,1,4,79,1,20,1,2,7,6,2,3,4,3,3,0,0,0,2,0,0,0,1,0,2,2,2,0,3,3,5,0,3,2,3,0,anger,3,3,410793,When our religion teacher presented shocking sectarian thoughts à and doom's day as official teaching.,1
41079,1,4,79,1,20,1,2,7,6,2,6,3,4,3,1,1,2,0,-1,0,0,0,0,2,0,3,3,0,1,3,2,1,1,0,1,shame,4,3,410796,"I insulted a couple of good friends of mine and even tried to hit à them when I was drunk.  The next day, I was ashamed of course.",1
41080,1,4,80,2,20,8,2,6,1,2,2,3,4,3,0,0,0,0,0,0,0,0,0,3,3,1,1,1,1,1,2,1,1,0,0,fear,4,3,410802,I was afraid of moving away from home and moving to Helsinki for à my studies.,1
41080,1,4,80,2,20,8,2,6,1,2,4,2,3,3,0,1,0,0,0,0,0,0,0,1,2,3,3,3,2,1,0,3,1,0,1,sadness,3,3,410804,My father gave money to my brother but not to me.,1
41080,1,4,80,2,20,8,2,6,1,2,6,1,2,3,1,0,2,1,0,1,0,0,0,3,2,3,2,0,1,1,0,2,0,1,0,shame,2,3,410806,I was wearing slippery shoes and I tumbled down in a place where à there were many people walking by.,1
81001,1,8,1,2,22,2,2,6,6,1,2,2,1,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,5,0,0,0,0,0,fear,1,3,810012,"At about nine p.m., I went home by bike on a dark cycle-track; à because of lack of time I had to take the short-cut.",1
81036,1,8,36,2,20,2,2,5,1,1,3,1,2,3,0,0,0,1,0,0,0,0,0,1,2,3,3,0,1,3,0,0,0,1,0,anger,2,3,810363,I missed the train and had to wait for the next for two hours. à For this reason I missed an appointment which had been very à important for me.,1
81036,1,8,36,2,20,2,2,5,1,1,4,1,4,3,1,1,0,1,0,0,1,0,0,2,3,3,0,0,4,1,0,2,0,0,2,sadness,4,3,810364,When my grandmother died. I had lived with her for ten years.,1
81036,1,8,36,2,20,2,2,5,1,1,5,3,4,3,4,1,0,3,-1,0,0,1,2,1,1,3,0,3,3,2,3,0,1,3,1,disgust,4,3,810365,"When I went home by train from Sicilia, I was molested by a man.",1
